id,label,properties
367,command,"{""﻿commandment_number"": ""367"", ""commandment_concept"": ""Bring all avowed and freewill offerings to the Temple on the first subsequent festival "", ""commandment_polarity"": ""P"", ""reference_id"": ""DEU 12:5"", ""scripture_english"": ""\""But you shall seek the LORD at the place which the LORD your God will choose from all your tribes, to establish His name there for His dwelling, and there you shall come."", ""scripture_hebrew"": ""ה כִּי אִם-אֶל-הַמָּקוֹם אֲשֶׁר-יִבְחַר יְהוָה אֱלֹהֵיכֶם, מִכָּל-שִׁבְטֵיכֶם, לָשׂוּם אֶת-שְׁמוֹ, שָׁם--לְשִׁכְנוֹ תִדְרְשׁוּ, וּבָאתָ שָּׁמָּה."", ""scripture_greek"": ""5 ἀλλ᾿ ἢ εἰς τὸν τόπον, ὃν ἂν ἐκλέξηται κύριος ὁ θεὸς ὑμῶν ἐν μιᾷ τῶν φυλῶν ὑμῶν ἐπονομάσαι τὸ ὄνομα αὐτοῦ ἐκεῖ ἐπικληθῆναι, καὶ ἐκζητήσετε καὶ εἰσελεύσεσθε ἐκεῖ  "", ""scripture_parashah"": ""Re'eh"", ""sefer_hachinuch_number"": ""438"", ""mishneh_torah_book_number"": ""8"", ""mishneh_torah_book_name"": ""Service"", ""mishneh_torah_category"": ""Sacrificial Procedures"", ""p119f_category"": ""Sacrifices and Offerings""}"
368,command,"{""﻿commandment_number"": ""368"", ""commandment_concept"": ""Do not withhold payment incurred by any vow "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 23:22"", ""scripture_english"": ""\""However, if you refrain from vowing, it would not be sin in you."", ""scripture_hebrew"": ""כג וְכִי תֶחְדַּל, לִנְדֹּר--לֹא-יִהְיֶה בְךָ, חֵטְא."", ""scripture_greek"": ""(23:23) ἐὰν δὲ μὴ θέλῃς εὔξασθαι, οὐκ ἔστιν ἐν σοὶ ἁμαρτία.  "", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": """", ""mishneh_torah_book_number"": ""8"", ""mishneh_torah_book_name"": ""Service"", ""mishneh_torah_category"": ""Sacrificial Procedures"", ""p119f_category"": ""Sacrifices and Offerings""}"
369,command,"{""﻿commandment_number"": ""369"", ""commandment_concept"": ""Offer all sacrifices in the Temple "", ""commandment_polarity"": ""P"", ""reference_id"": ""DEU 12:11"", ""scripture_english"": ""then it shall come about that the place in which the LORD your God will choose for His name to dwell, there you shall bring all that I command you: your burnt offerings and your sacrifices, your tithes and the contribution of your hand, and all your choice votive offerings which you will vow to the LORD."", ""scripture_hebrew"": ""יא וְהָיָה הַמָּקוֹם, אֲשֶׁר-יִבְחַר יְהוָה אֱלֹהֵיכֶם בּוֹ לְשַׁכֵּן שְׁמוֹ שָׁם--שָׁמָּה תָבִיאוּ, אֵת כָּל-אֲשֶׁר אָנֹכִי מְצַוֶּה אֶתְכֶם: עוֹלֹתֵיכֶם וְזִבְחֵיכֶם, מַעְשְׂרֹתֵיכֶם וּתְרֻמַת יֶדְכֶם, וְכֹל מִבְחַר נִדְרֵיכֶם, אֲשֶׁר תִּדְּרוּ לַיהוָה."", ""scripture_greek"": ""11 καὶ ἔσται ὁ τόπος, ὃν ἂν ἐκλέξηται κύριος ὁ θεὸς ὑμῶν ἐπικληθῆναι τὸ ὄνομα αὐτοῦ ἐκεῖ, ἐκεῖ οἴσετε πάντα, ὅσα ἐγὼ ἐντέλλομαι ὑμῖν σήμερον, τὰ ὁλοκαυτώματα ὑμῶν καὶ τὰ θυσιάσματα ὑμῶν καὶ τὰ ἐπιδέκατα ὑμῶν καὶ τὰς ἀπαρχὰς τῶν χειρῶν ὑμῶν καὶ τὰ δόματα ὑμῶν καὶ πᾶν ἐκλεκτὸν τῶν δώρων ὑμῶν, ὅσα ἐὰν εὔξησθε τῷ θεῷ ὑμῶν,  "", ""scripture_parashah"": ""Re'eh"", ""sefer_hachinuch_number"": ""440"", ""mishneh_torah_book_number"": ""8"", ""mishneh_torah_book_name"": ""Service"", ""mishneh_torah_category"": ""Sacrificial Procedures"", ""p119f_category"": ""Sacrifices and Offerings""}"
370,command,"{""﻿commandment_number"": ""370"", ""commandment_concept"": ""Bring all sacrifices from outside Israel to the Temple "", ""commandment_polarity"": ""P"", ""reference_id"": ""DEU 12:26"", ""scripture_english"": ""\""Only your holy things which you may have and your votive offerings, you shall take and go to the place which the LORD chooses."", ""scripture_hebrew"": ""כו רַק קָדָשֶׁיךָ אֲשֶׁר-יִהְיוּ לְךָ, וּנְדָרֶיךָ, תִּשָּׂא וּבָאתָ, אֶל-הַמָּקוֹם אֲשֶׁר-יִבְחַר יְהוָה."", ""scripture_greek"": ""26 πλὴν τὰ ἅγιά σου, ἐὰν γένηταί σοι, καὶ τὰς εὐχάς σου λαβὼν ἥξεις εἰς τὸν τόπον, ὃν ἂν ἐκλέξηται κύριος ὁ θεός σου ἐπικληθῆναι τὸ ὄνομα αὐτοῦ ἐκεῖ,  "", ""scripture_parashah"": ""Re'eh"", ""sefer_hachinuch_number"": ""453"", ""mishneh_torah_book_number"": ""8"", ""mishneh_torah_book_name"": ""Service"", ""mishneh_torah_category"": ""Sacrificial Procedures"", ""p119f_category"": ""Sacrifices and Offerings""}"
371,command,"{""﻿commandment_number"": ""371"", ""commandment_concept"": ""Do not slaughter sacrifices outside the Temple  "", ""commandment_polarity"": ""N"", ""reference_id"": ""LEV 17:3"", ""scripture_english"": ""\""Any man from the house of Israel who slaughters an ox or a lamb or a goat in the camp, or who slaughters it outside the camp,"", ""scripture_hebrew"": ""ג אִישׁ אִישׁ, מִבֵּית יִשְׂרָאֵל, אֲשֶׁר יִשְׁחַט שׁוֹר אוֹ-כֶשֶׂב אוֹ-עֵז, בַּמַּחֲנֶה; אוֹ אֲשֶׁר יִשְׁחַט, מִחוּץ לַמַּחֲנֶה."", ""scripture_greek"": ""3 Ἄνθρωπος ἄνθρωπος τῶν υἱῶν Ισραηλ ἢ τῶν προσηλύτων τῶν προσκειμένων ἐν ὑμῖν, ὃς ἂν σφάξῃ μόσχον ἢ πρόβατον ἢ αἶγα ἐν τῇ παρεμβολῇ καὶ ὃς ἂν σφάξῃ ἔξω τῆς παρεμβολῆς  "", ""scripture_parashah"": ""Acharei Mot"", ""sefer_hachinuch_number"": ""186"", ""mishneh_torah_book_number"": ""8"", ""mishneh_torah_book_name"": ""Service"", ""mishneh_torah_category"": ""Sacrificial Procedures"", ""p119f_category"": ""Sacrifices and Offerings""}"
372,command,"{""﻿commandment_number"": ""372"", ""commandment_concept"": ""Do not offer any sacrifices outside the courtyard "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 12:13"", ""scripture_english"": ""\""Be careful that you do not offer your burnt offerings in every cultic place you see,"", ""scripture_hebrew"": ""יג הִשָּׁמֶר לְךָ, פֶּן-תַּעֲלֶה עֹלֹתֶיךָ, בְּכָל-מָקוֹם, אֲשֶׁר תִּרְאֶה."", ""scripture_greek"": ""13 πρόσεχε σεαυτῷ μὴ ἀνενέγκῃς τὰ ὁλοκαυτώματά σου ἐν παντὶ τόπῳ, οὗ ἐὰν ἴδῃς,  "", ""scripture_parashah"": ""Re'eh"", ""sefer_hachinuch_number"": ""439"", ""mishneh_torah_book_number"": ""8"", ""mishneh_torah_book_name"": ""Service"", ""mishneh_torah_category"": ""Sacrificial Procedures"", ""p119f_category"": ""Sacrifices and Offerings""}"
373,command,"{""﻿commandment_number"": ""373"", ""commandment_concept"": ""Offer two lambs for sacrifice every day "", ""commandment_polarity"": ""P"", ""reference_id"": ""NUM 28:3"", ""scripture_english"": ""\""You shall say to them, 'This is the offering by fire which you shall offer to the LORD: two male lambs one year old without defect as a continual burnt offering every day."", ""scripture_hebrew"": ""ג וְאָמַרְתָּ לָהֶם--זֶה הָאִשֶּׁה, אֲשֶׁר תַּקְרִיבוּ לַיהוָה: כְּבָשִׂים בְּנֵי-שָׁנָה תְמִימִם שְׁנַיִם לַיּוֹם, עֹלָה תָמִיד."", ""scripture_greek"": ""3 καὶ ἐρεῖς πρὸς αὐτούς Ταῦτα τὰ καρπώματα, ὅσα προσάξετε κυρίῳ· ἀμνοὺς ἐνιαυσίους ἀμώμους δύο τὴν ἡμέραν εἰς ὁλοκαύτωσιν ἐνδελεχῶς,  "", ""scripture_parashah"": ""Pinchas"", ""sefer_hachinuch_number"": ""401"", ""mishneh_torah_book_number"": ""8"", ""mishneh_torah_book_name"": ""Service"", ""mishneh_torah_category"": ""Perpetual Offerings and Additional Offerings"", ""p119f_category"": ""Sacrifices and Offerings""}"
374,command,"{""﻿commandment_number"": ""374"", ""commandment_concept"": ""Keep the fire burning on the altar "", ""commandment_polarity"": ""P"", ""reference_id"": ""LEV 6:9"", ""scripture_english"": ""\""Command Aaron and his sons, saying, 'This is the law for the burnt offering: the burnt offering itself shall remain on the hearth on the altar all night until the morning, and the fire on the altar is to be kept burning on it."", ""scripture_hebrew"": ""ב צַו אֶת-אַהֲרֹן וְאֶת-בָּנָיו לֵאמֹר, זֹאת תּוֹרַת הָעֹלָה: הִוא הָעֹלָה עַל מוֹקְדָה עַל-הַמִּזְבֵּחַ כָּל-הַלַּיְלָה, עַד-הַבֹּקֶר, וְאֵשׁ הַמִּזְבֵּחַ, תּוּקַד בּוֹ."", ""scripture_greek"": ""(6:2) Ἔντειλαι Ααρων καὶ τοῖς υἱοῖς αὐτοῦ λέγων Οὗτος ὁ νόμος τῆς ὁλοκαυτώσεως· αὐτὴ ἡ ὁλοκαύτωσις ἐπὶ τῆς καύσεως αὐτῆς ἐπὶ τοῦ θυσιαστηρίου ὅλην τὴν νύκτα ἕως τὸ πρωί, καὶ τὸ πῦρ τοῦ θυσιαστηρίου καυθήσεται ἐπ᾿ αὐτοῦ, οὐ σβεσθήσεται.  "", ""scripture_parashah"": ""Tzav"", ""sefer_hachinuch_number"": ""132"", ""mishneh_torah_book_number"": ""8"", ""mishneh_torah_book_name"": ""Service"", ""mishneh_torah_category"": ""Perpetual Offerings and Additional Offerings"", ""p119f_category"": ""Temple and Sacred Objects""}"
375,command,"{""﻿commandment_number"": ""375"", ""commandment_concept"": ""Do not extinguish the fire on the altar "", ""commandment_polarity"": ""N"", ""reference_id"": ""LEV 6:9"", ""scripture_english"": ""\""Command Aaron and his sons, saying, 'This is the law for the burnt offering: the burnt offering itself shall remain on the hearth on the altar all night until the morning, and the fire on the altar is to be kept burning on it."", ""scripture_hebrew"": ""  צַו אֶת־אַהֲרֹן וְאֶת־בָּנָיו לֵאמֹר זֹאת תּוֹרַת הָעֹלָה הִוא הָעֹלָה עַל מוֹקְדָה עַל־הַמִּזְבֵּחַ כָּל־הַלַּיְלָה עַד־הַבֹּקֶר וְאֵשׁ הַמִּזְבֵּחַ תּוּקַד בּוֹ׃ ‬"", ""scripture_greek"": ""6:2 ἔντειλαι ααρων καὶ τοῖς υἱοῖς αὐτοῦ λέγων οὗτος ὁ νόμος τῆς ὁλοκαυτώσεως αὐτὴ ἡ ὁλοκαύτωσις ἐπὶ τῆς καύσεως αὐτῆς ἐπὶ τοῦ θυσιαστηρίου ὅλην τὴν νύκτα ἕως τὸ πρωί καὶ τὸ πῦρ τοῦ θυσιαστηρίου καυθήσεται ἐπ' αὐτοῦ οὐ σβεσθήσεται"", ""scripture_parashah"": ""Tzav"", ""sefer_hachinuch_number"": ""133"", ""mishneh_torah_book_number"": ""8"", ""mishneh_torah_book_name"": ""Service"", ""mishneh_torah_category"": ""Perpetual Offerings and Additional Offerings"", ""p119f_category"": ""Temple and Sacred Objects""}"
376,command,"{""﻿commandment_number"": ""376"", ""commandment_concept"": ""Remove the ashes from the altar every day "", ""commandment_polarity"": ""P"", ""reference_id"": ""LEV 6:10"", ""scripture_english"": ""The priest is to put on his linen robe, and he shall put on undergarments next to his flesh; and he shall take up the ashes to which the fire reduces the burnt offering on the altar and place them beside the altar."", ""scripture_hebrew"": ""ג וְלָבַשׁ הַכֹּהֵן מִדּוֹ בַד, וּמִכְנְסֵי-בַד יִלְבַּשׁ עַל-בְּשָׂרוֹ, וְהֵרִים אֶת-הַדֶּשֶׁן אֲשֶׁר תֹּאכַל הָאֵשׁ אֶת-הָעֹלָה, עַל-הַמִּזְבֵּחַ; וְשָׂמוֹ, אֵצֶל הַמִּזְבֵּחַ."", ""scripture_greek"": ""(6:3) καὶ ἐνδύσεται ὁ ἱερεὺς χιτῶνα λινοῦν καὶ περισκελὲς λινοῦν ἐνδύσεται περὶ τὸ σῶμα αὐτοῦ καὶ ἀφελεῖ τὴν κατακάρπωσιν, ἣν ἂν καταναλώσῃ τὸ πῦρ τὴν ὁλοκαύτωσιν, ἀπὸ τοῦ θυσιαστηρίου καὶ παραθήσει αὐτὸ ἐχόμενον τοῦ θυσιαστηρίου.  "", ""scripture_parashah"": ""Tzav"", ""sefer_hachinuch_number"": ""131"", ""mishneh_torah_book_number"": ""8"", ""mishneh_torah_book_name"": ""Service"", ""mishneh_torah_category"": ""Perpetual Offerings and Additional Offerings"", ""p119f_category"": ""Sacrifices and Offerings""}"
377,command,"{""﻿commandment_number"": ""377"", ""commandment_concept"": ""Burn incense every day "", ""commandment_polarity"": ""P"", ""reference_id"": ""EXO 30:7"", ""scripture_english"": ""\""Aaron shall burn fragrant incense on it; he shall burn it every morning when he trims the lamps."", ""scripture_hebrew"": ""ז וְהִקְטִיר עָלָיו אַהֲרֹן, קְטֹרֶת סַמִּים; בַּבֹּקֶר בַּבֹּקֶר, בְּהֵיטִיבוֹ אֶת-הַנֵּרֹת--יַקְטִירֶנָּה."", ""scripture_greek"": ""7 καὶ θυμιάσει ἐπ᾿ αὐτοῦ Ααρων θυμίαμα σύνθετον λεπτόν· τὸ πρωὶ πρωί, ὅταν ἐπισκευάζῃ τοὺς λύχνους, θυμιάσει ἐπ᾿ αὐτοῦ,  "", ""scripture_parashah"": ""Tetzaveh"", ""sefer_hachinuch_number"": ""103"", ""mishneh_torah_book_number"": ""8"", ""mishneh_torah_book_name"": ""Service"", ""mishneh_torah_category"": ""Perpetual Offerings and Additional Offerings"", ""p119f_category"": ""Temple and Sacred Objects""}"
378,command,"{""﻿commandment_number"": ""378"", ""commandment_concept"": ""Light the Menorah every day "", ""commandment_polarity"": ""P"", ""reference_id"": ""EXO 27:21"", ""scripture_english"": ""\""In the tent of meeting, outside the veil which is before the testimony, Aaron and his sons shall keep it in order from evening to morning before the LORD; it shall be a perpetual statute throughout their generations for the sons of Israel."", ""scripture_hebrew"": ""כא בְּאֹהֶל מוֹעֵד מִחוּץ לַפָּרֹכֶת אֲשֶׁר עַל-הָעֵדֻת, יַעֲרֹךְ אֹתוֹ אַהֲרֹן וּבָנָיו מֵעֶרֶב עַד-בֹּקֶר--לִפְנֵי יְהוָה: חֻקַּת עוֹלָם לְדֹרֹתָם, מֵאֵת בְּנֵי יִשְׂרָאֵל. {ס}"", ""scripture_greek"": ""21 ἐν τῇ σκηνῇ τοῦ μαρτυρίου ἔξωθεν τοῦ καταπετάσματος τοῦ ἐπὶ τῆς διαθήκης καύσει αὐτὸ Ααρων καὶ οἱ υἱοὶ αὐτοῦ ἀφ᾿ ἑσπέρας ἕως πρωὶ ἐναντίον κυρίου· νόμιμον αἰώνιον εἰς τὰς γενεὰς ὑμῶν παρὰ τῶν υἱῶν Ισραηλ.  "", ""scripture_parashah"": ""Tetzaveh"", ""sefer_hachinuch_number"": ""98"", ""mishneh_torah_book_number"": ""8"", ""mishneh_torah_book_name"": ""Service"", ""mishneh_torah_category"": ""Perpetual Offerings and Additional Offerings"", ""p119f_category"": ""Temple and Sacred Objects""}"
379,command,"{""﻿commandment_number"": ""379"", ""commandment_concept"": ""The high priest must bring a meal offering every day "", ""commandment_polarity"": ""P"", ""reference_id"": ""LEV 6:20"", ""scripture_english"": ""\""This is the offering which Aaron and his sons are to present to the LORD on the day when he is anointed; the tenth of an ephah of fine flour as a regular grain offering, half of it in the morning and half of it in the evening."", ""scripture_hebrew"": ""יג זֶה קָרְבַּן אַהֲרֹן וּבָנָיו אֲשֶׁר-יַקְרִיבוּ לַיהוָה, בְּיוֹם הִמָּשַׁח אֹתוֹ--עֲשִׂירִת הָאֵפָה סֹלֶת מִנְחָה, תָּמִיד: מַחֲצִיתָהּ בַּבֹּקֶר, וּמַחֲצִיתָהּ בָּעָרֶב."", ""scripture_greek"": ""(6:13) Τοῦτο τὸ δῶρον Ααρων καὶ τῶν υἱῶν αὐτοῦ, ὃ προσοίσουσιν κυρίῳ ἐν τῇ ἡμέρᾳ, ᾗ ἂν χρίσῃς αὐτόν· τὸ δέκατον τοῦ οιφι σεμιδάλεως εἰς θυσίαν διὰ παντός, τὸ ἥμισυ αὐτῆς τὸ πρωὶ καὶ τὸ ἥμισυ αὐτῆς τὸ δειλινόν.  "", ""scripture_parashah"": ""Tzav"", ""sefer_hachinuch_number"": ""136"", ""mishneh_torah_book_number"": ""8"", ""mishneh_torah_book_name"": ""Service"", ""mishneh_torah_category"": ""Perpetual Offerings and Additional Offerings"", ""p119f_category"": ""Sacrifices and Offerings""}"
